"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","free_lunch","reduced_price_lunch","free_or_reduced_price_lunch","enrollment","direct_certification","enrollment_crdc","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","expulsions_no_ed_serv","expulsions_with_ed_serv","expulsions_zero_tolerance","students_corporal_punish","students_arrested","students_referred_law_enforce","students_mech_restraint","students_phys_restraint","students_seclusion"
"2014","110005400451","AppleTree Early Learning Center PCS Parkland","District of Columbia","AppleTree Early Learning Center PCS","Not applicable","Regular school","Yes","","","","","","","","","","","","","","","","","",""
"2014","110005500305","Bridges PCS","District of Columbia","Bridges PCS","Primary","Regular school","Yes","144","20","164","272","","","","","","","","","","","","","",""
"2014","110005700307","Early Childhood Academy PCS Walter Washington","District of Columbia","Early Childhood Academy PCS","Not applicable","Regular school","Yes","","","","","","","","","","","","","","","","","",""
"2014","110005700431","Early Childhood Academy PCS","District of Columbia","Early Childhood Academy PCS","Primary","Regular school","Yes","259","0","259","259","","","","","","","","","","","","","",""
"2014","110005800308","Howard University Middle School of Math and Science PCS","District of Columbia","Howard University Middle School of Math and Science","Middle","Regular school","Yes","172","21","193","294","","","","","","","","","","","","","",""
"2014","110005900309","Youthbuild PCS","District of Columbia","Youth Build PCS","Other","Other/alternative school","Yes","109","0","109","112","","","","","","","","","","","","","",""
"2014","110006000310","Potomac Preparatory PCS","District of Columbia","Potomac Preparatory PCS","Primary","Regular school","Yes","425","0","425","425","","","","","","","","","","","","","",""
"2014","110006400367","St  Coletta Special Education PCS","District of Columbia","St Coletta Special Education PCS","Primary","Special education school","Yes","150","26","176","252","","","","","","","","","","","","","",""
"2014","110007200405","Achievement Preparatory Academy PCS Middle School","District of Columbia","Achievement Prep Academy PCS","Middle","Regular school","Yes","248","26","274","381","","","","","","","","","","","","","",""
"2014","110007200473","Achievement Preparatory PCS Elementary","District of Columbia","Achievement Prep Academy PCS","Primary","Regular school","Yes","167","17","184","267","","","","","","","","","","","","","",""
"2014","110007300393","Center City Capitol Hill Campus PCS","District of Columbia","Center City PCS","Primary","Regular school","Yes","211","25","236","239","","","","","","","","","","","","","",""
"2014","110007300395","Center City Petworth Campus PCS","District of Columbia","Center City PCS","Primary","Regular school","Yes","232","27","259","262","","","","","","","","","","","","","",""
"2014","110007300400","Center City Brightwood Campus PCS","District of Columbia","Center City PCS","Primary","Regular school","Yes","221","24","245","248","","","","","","","","","","","","","",""
"2014","110007300403","Center City Trinidad Campus PCS","District of Columbia","Center City PCS","Primary","Regular school","Yes","236","0","236","236","","","","","","","","","","","","","",""
"2014","110007300404","Center City Shaw Campus PCS","District of Columbia","Center City PCS","Primary","Regular school","Yes","211","27","238","241","","","","","","","","","","","","","",""
"2014","110007300412","Center City Congress Heights Campus PCS","District of Columbia","Center City PCS","Primary","Regular school","Yes","257","0","257","257","","","","","","","","","","","","","",""
"2014","110007400409","Imagine Southeast PC","District of Columbia","Imagine Southeast PCS","Not applicable","Regular school","Yes","","","","","","","","","","","","","","","","","",""
"2014","110007600408","Excel Academy PCS DREAM","District of Columbia","Excel Academy PCS","Primary","Regular school","Yes","569","0","569","569","","","","","","","","","","","","","",""
"2014","110007600490","Excel Academy PCS LEAD","District of Columbia","Excel Academy PCS","Middle","Regular school","Yes","152","0","152","155","","","","","","","","","","","","","",""
"2014","110007700411","Washington Yu Ying PCS","District of Columbia","Washington Yu Ying PCS","Primary","Regular school","Yes","46","4","50","528","","","","","","","","","","","","","",""
"2014","110007900424","National Collegiate Prep PCS","District of Columbia","National Collegiate Prep","High","Regular school","Yes","306","0","306","306","","","","","","","","","","","","","",""
"2014","110008000437","Inspired Teaching Demonstration PCS","District of Columbia","Inspired Teaching Demonstration PCS","Primary","Regular school","Yes","52","6","58","317","","","","","","","","","","","","","",""
